flow_id,flow_name,step_no,step_name,surface_doc,route,ui_action,operation_id,operation_kind,event_name,fixture_id,entry_condition,success_state,recoverable_error,resume_rule,postcondition,assertion,test_id
90.14,KPI do interpretacji Papa,5,Odpowiedź,15-papa-asystent-i-laboratorium-ai/50-05-odpowiedz-papa.md,/app/papa/odpowiedz-papa,Na powierzchni „Odpowiedź” użytkownik uruchamia `papa.answer.generate`. Formularz blokuje submit do czasu walidacji; mutacja przekazuje idempotency key i po powodzeniu blokuje ponowne kliknięcie.,papa.answer.generate,command,e2e_90_14_05_papa_answer_generate,fixtures/e2e/90-14/05-odpowied.json,Warunek domenowy kpi do interpretacji papa odpowied: Aktor posiada `ai.write`; fixture ładuje request `fixtures/api/papa.answer.generate.request.json` i stan domeny wymagany dla kroku 5 procesu 90.14. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Komenda zwraca applied/queued, audit event zawiera `papa.answer.generate`, a odczyt potwierdzający pokazuje zmianę wymaganą przed krokiem „Ograniczenia”.","Odzyskanie kroku kpi do interpretacji papa odpowied: `RECOMMENDATION_DECISION_CONFLICT` dla kroku 5: zachowaj niesekretne dane formularza i route `/app/papa/odpowiedz-papa`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia kpi do interpretacji papa odpowied: Checkpoint `E2E_90_14_05_odpowiedz` zapisuje zakończony step_no=5, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `ai.write` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Odpowiedź” obowiązuje domenowy warunek: operacja `papa.answer.generate` jest widoczna w audycie, fixture response `fixtures/api/papa.answer.generate.response.json` przechodzi walidację schema, a następna powierzchnia „Ograniczenia” jest osiągalna wyłącznie zgodnie z procesem 90.14.","Asercja domenowa kpi do interpretacji papa odpowied: Sprawdź operation kind `command`, capability `ai.write`, schema request/response, expected event `e2e_90_14_05_papa_answer_generate`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `RECOMMENDATION_DECISION_CONFLICT` w kontrolowanym scenariuszu błędu.",E2E_90_14_05_odpowiedz
90.14,KPI do interpretacji Papa,6,Ograniczenia,15-papa-asystent-i-laboratorium-ai/50-07-confidence.md,,"Na powierzchni „Ograniczenia” użytkownik uruchamia `papa.governance.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",papa.governance.read,query,e2e_90_14_06_papa_governance_read,fixtures/e2e/90-14/06-ograniczenia.json,Warunek domenowy kpi do interpretacji papa ograniczenia: Aktor posiada `ai.read`; fixture ładuje request `fixtures/api/papa.governance.read.request.json` i stan domeny wymagany dla kroku 6 procesu 90.14. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `PapaGovernanceReadResponse` ma operationId `papa.governance.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Ograniczenia” bez zamiany null na zero.","Odzyskanie kroku kpi do interpretacji papa ograniczenia: `RECOMMENDATION_DECISION_CONFLICT` dla kroku 6: zachowaj niesekretne dane formularza i route ``, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia kpi do interpretacji papa ograniczenia: Checkpoint `E2E_90_14_06_ograniczenia` zapisuje zakończony step_no=6, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `ai.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Ograniczenia” obowiązuje domenowy warunek: operacja `papa.governance.read` jest widoczna w audycie, fixture response `fixtures/api/papa.governance.read.response.json` przechodzi walidację schema, a następna powierzchnia „Zapis lub odrzucenie obserwacji” jest osiągalna wyłącznie zgodnie z procesem 90.14.","Asercja domenowa kpi do interpretacji papa ograniczenia: Sprawdź operation kind `query`, capability `ai.read`, schema request/response, expected event `e2e_90_14_06_papa_governance_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `RECOMMENDATION_DECISION_CONFLICT` w kontrolowanym scenariuszu błędu.",E2E_90_14_06_ograniczenia
90.14,KPI do interpretacji Papa,7,Zapis lub odrzucenie obserwacji,15-papa-asystent-i-laboratorium-ai/50-09-obserwacje.md,/app/papa/obserwacje,Na powierzchni „Zapis lub odrzucenie obserwacji” użytkownik uruchamia `papa.observation.save`. Formularz blokuje submit do czasu walidacji; mutacja przekazuje idempotency key i po powodzeniu blokuje ponowne kliknięcie.,papa.observation.save,command,e2e_90_14_07_papa_observation_save,fixtures/e2e/90-14/07-zapis-lub-odrzucenie-obserwacji.json,Warunek domenowy kpi do interpretacji papa zapis lub odrzucenie obserwacji: Aktor posiada `ai.write`; fixture ładuje request `fixtures/api/papa.observation.save.request.json` i stan domeny wymagany dla kroku 7 procesu 90.14. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Komenda zwraca applied/queued, audit event zawiera `papa.observation.save`, a odczyt potwierdzający pokazuje zmianę wymaganą przed krokiem „stan końcowy procesu”.","Odzyskanie kroku kpi do interpretacji papa zapis lub odrzucenie obserwacji: `RECOMMENDATION_DECISION_CONFLICT` dla kroku 7: zachowaj niesekretne dane formularza i route `/app/papa/obserwacje`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia kpi do interpretacji papa zapis lub odrzucenie obserwacji: Checkpoint `E2E_90_14_07_zapis-lub-odrzucenie-obserwacji` zapisuje zakończony step_no=7, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `ai.write` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Zapis lub odrzucenie obserwacji” obowiązuje domenowy warunek: operacja `papa.observation.save` jest widoczna w audycie, fixture response `fixtures/api/papa.observation.save.response.json` przechodzi walidację schema, a następna powierzchnia „stan końcowy procesu” jest osiągalna wyłącznie zgodnie z procesem 90.14.","Asercja domenowa kpi do interpretacji papa zapis lub odrzucenie obserwacji: Sprawdź operation kind `command`, capability `ai.write`, schema request/response, expected event `e2e_90_14_07_papa_observation_save`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `RECOMMENDATION_DECISION_CONFLICT` w kontrolowanym scenariuszu błędu.",E2E_90_14_07_zapis-lub-odrzucenie-obserwacji
90.15,Rekomendacja do decyzji,1,Rekomendacja,18-wsparcie-marketingowe-decyzje-dzialania/80-03-rekomendacje.md,/app/decisions/rekomendacje,"Na powierzchni „Rekomendacja” użytkownik uruchamia `decisions.recommendation.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",decisions.recommendation.read,query,e2e_90_15_01_decisions_recommendation_read,fixtures/e2e/90-15/01-rekomendacja.json,Warunek domenowy rekomendacja do decyzji rekomendacja: Aktor posiada `decisions.read`; fixture ładuje request `fixtures/api/decisions.recommendation.read.request.json` i stan domeny wymagany dla kroku 1 procesu 90.15. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `DecisionsRecommendationReadResponse` ma operationId `decisions.recommendation.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Rekomendacja” bez zamiany null na zero.","Odzyskanie kroku rekomendacja do decyzji rekomendacja: `AI_ACTION_APPROVAL_FAILED` dla kroku 1: zachowaj niesekretne dane formularza i route `/app/decisions/rekomendacje`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia rekomendacja do decyzji rekomendacja: Checkpoint `E2E_90_15_01_rekomendacja` zapisuje zakończony step_no=1, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `decisions.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Rekomendacja” obowiązuje domenowy warunek: operacja `decisions.recommendation.read` jest widoczna w audycie, fixture response `fixtures/api/decisions.recommendation.read.response.json` przechodzi walidację schema, a następna powierzchnia „Warianty” jest osiągalna wyłącznie zgodnie z procesem 90.15.","Asercja domenowa rekomendacja do decyzji rekomendacja: Sprawdź operation kind `query`, capability `decisions.read`, schema request/response, expected event `e2e_90_15_01_decisions_recommendation_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `AI_ACTION_APPROVAL_FAILED` w kontrolowanym scenariuszu błędu.",E2E_90_15_01_rekomendacja
90.15,Rekomendacja do decyzji,2,Warianty,18-wsparcie-marketingowe-decyzje-dzialania/80-03-rekomendacje.md,/app/decisions/rekomendacje,"Na powierzchni „Warianty” użytkownik uruchamia `decisions.recommendation.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",decisions.recommendation.read,query,e2e_90_15_02_decisions_recommendation_read,fixtures/e2e/90-15/02-warianty.json,Warunek domenowy rekomendacja do decyzji warianty: Aktor posiada `decisions.read`; fixture ładuje request `fixtures/api/decisions.recommendation.read.request.json` i stan domeny wymagany dla kroku 2 procesu 90.15. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `DecisionsRecommendationReadResponse` ma operationId `decisions.recommendation.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Warianty” bez zamiany null na zero.","Odzyskanie kroku rekomendacja do decyzji warianty: `AI_ACTION_APPROVAL_FAILED` dla kroku 2: zachowaj niesekretne dane formularza i route `/app/decisions/rekomendacje`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia rekomendacja do decyzji warianty: Checkpoint `E2E_90_15_02_warianty` zapisuje zakończony step_no=2, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `decisions.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Warianty” obowiązuje domenowy warunek: operacja `decisions.recommendation.read` jest widoczna w audycie, fixture response `fixtures/api/decisions.recommendation.read.response.json` przechodzi walidację schema, a następna powierzchnia „Dowody, ryzyko i wysiłek” jest osiągalna wyłącznie zgodnie z procesem 90.15.","Asercja domenowa rekomendacja do decyzji warianty: Sprawdź operation kind `query`, capability `decisions.read`, schema request/response, expected event `e2e_90_15_02_decisions_recommendation_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `AI_ACTION_APPROVAL_FAILED` w kontrolowanym scenariuszu błędu.",E2E_90_15_02_warianty
90.15,Rekomendacja do decyzji,3,"Dowody, ryzyko i wysiłek",15-papa-asystent-i-laboratorium-ai/50-06-dowody.md,/app/papa/dowody,"Na powierzchni „Dowody, ryzyko i wysiłek” użytkownik uruchamia `papa.evidence.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",papa.evidence.read,query,e2e_90_15_03_papa_evidence_read,fixtures/e2e/90-15/03-dowody-ryzyko-i-wysi-ek.json,Warunek domenowy rekomendacja do decyzji dowody ryzyko i wysi ek: Aktor posiada `ai.read`; fixture ładuje request `fixtures/api/papa.evidence.read.request.json` i stan domeny wymagany dla kroku 3 procesu 90.15. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `PapaEvidenceReadResponse` ma operationId `papa.evidence.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Dowody, ryzyko i wysiłek” bez zamiany null na zero.","Odzyskanie kroku rekomendacja do decyzji dowody ryzyko i wysi ek: `AI_ACTION_APPROVAL_FAILED` dla kroku 3: zachowaj niesekretne dane formularza i route `/app/papa/dowody`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia rekomendacja do decyzji dowody ryzyko i wysi ek: Checkpoint `E2E_90_15_03_dowody-ryzyko-i-wysilek` zapisuje zakończony step_no=3, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `ai.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Dowody, ryzyko i wysiłek” obowiązuje domenowy warunek: operacja `papa.evidence.read` jest widoczna w audycie, fixture response `fixtures/api/papa.evidence.read.response.json` przechodzi walidację schema, a następna powierzchnia „Review” jest osiągalna wyłącznie zgodnie z procesem 90.15.","Asercja domenowa rekomendacja do decyzji dowody ryzyko i wysi ek: Sprawdź operation kind `query`, capability `ai.read`, schema request/response, expected event `e2e_90_15_03_papa_evidence_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `AI_ACTION_APPROVAL_FAILED` w kontrolowanym scenariuszu błędu.",E2E_90_15_03_dowody-ryzyko-i-wysilek
90.15,Rekomendacja do decyzji,4,Review,18-wsparcie-marketingowe-decyzje-dzialania/80-01-centrum-decyzji.md,/app/decisions/centrum-decyzji,"Na powierzchni „Review” użytkownik uruchamia `decisions.center.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",decisions.center.read,query,e2e_90_15_04_decisions_center_read,fixtures/e2e/90-15/04-review.json,Warunek domenowy rekomendacja do decyzji review: Aktor posiada `decisions.read`; fixture ładuje request `fixtures/api/decisions.center.read.request.json` i stan domeny wymagany dla kroku 4 procesu 90.15. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `DecisionsCenterReadResponse` ma operationId `decisions.center.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Review” bez zamiany null na zero.","Odzyskanie kroku rekomendacja do decyzji review: `AI_ACTION_APPROVAL_FAILED` dla kroku 4: zachowaj niesekretne dane formularza i route `/app/decisions/centrum-decyzji`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia rekomendacja do decyzji review: Checkpoint `E2E_90_15_04_review` zapisuje zakończony step_no=4, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `decisions.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Review” obowiązuje domenowy warunek: operacja `decisions.center.read` jest widoczna w audycie, fixture response `fixtures/api/decisions.center.read.response.json` przechodzi walidację schema, a następna powierzchnia „Decyzja” jest osiągalna wyłącznie zgodnie z procesem 90.15.","Asercja domenowa rekomendacja do decyzji review: Sprawdź operation kind `query`, capability `decisions.read`, schema request/response, expected event `e2e_90_15_04_decisions_center_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `AI_ACTION_APPROVAL_FAILED` w kontrolowanym scenariuszu błędu.",E2E_90_15_04_review
90.15,Rekomendacja do decyzji,5,Decyzja,18-wsparcie-marketingowe-decyzje-dzialania/80-04-rejestr-decyzji.md,/app/decisions/rejestr-decyzji,Na powierzchni „Decyzja” użytkownik uruchamia `decisions.decision.record`. Formularz blokuje submit do czasu walidacji; mutacja przekazuje idempotency key i po powodzeniu blokuje ponowne kliknięcie.,decisions.decision.record,command,e2e_90_15_05_decisions_decision_record,fixtures/e2e/90-15/05-decyzja.json,Warunek domenowy rekomendacja do decyzji decyzja: Aktor posiada `decisions.write`; fixture ładuje request `fixtures/api/decisions.decision.record.request.json` i stan domeny wymagany dla kroku 5 procesu 90.15. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Komenda zwraca applied/queued, audit event zawiera `decisions.decision.record`, a odczyt potwierdzający pokazuje zmianę wymaganą przed krokiem „Propozycja działania”.","Odzyskanie kroku rekomendacja do decyzji decyzja: `AI_ACTION_APPROVAL_FAILED` dla kroku 5: zachowaj niesekretne dane formularza i route `/app/decisions/rejestr-decyzji`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia rekomendacja do decyzji decyzja: Checkpoint `E2E_90_15_05_decyzja` zapisuje zakończony step_no=5, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `decisions.write` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Decyzja” obowiązuje domenowy warunek: operacja `decisions.decision.record` jest widoczna w audycie, fixture response `fixtures/api/decisions.decision.record.response.json` przechodzi walidację schema, a następna powierzchnia „Propozycja działania” jest osiągalna wyłącznie zgodnie z procesem 90.15.","Asercja domenowa rekomendacja do decyzji decyzja: Sprawdź operation kind `command`, capability `decisions.write`, schema request/response, expected event `e2e_90_15_05_decisions_decision_record`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `AI_ACTION_APPROVAL_FAILED` w kontrolowanym scenariuszu błędu.",E2E_90_15_05_decyzja
90.15,Rekomendacja do decyzji,6,Propozycja działania,18-wsparcie-marketingowe-decyzje-dzialania/80-05-brief-dzialania.md,/app/decisions/brief-dzialania,Na powierzchni „Propozycja działania” użytkownik uruchamia `decisions.action.brief.create`. Formularz blokuje submit do czasu walidacji; mutacja przekazuje idempotency key i po powodzeniu blokuje ponowne kliknięcie.,decisions.action.brief.create,command,e2e_90_15_06_decisions_action_brief_create,fixtures/e2e/90-15/06-propozycja-dzia-ania.json,Warunek domenowy rekomendacja do decyzji propozycja dzia ania: Aktor posiada `decisions.write`; fixture ładuje request `fixtures/api/decisions.action.brief.create.request.json` i stan domeny wymagany dla kroku 6 procesu 90.15. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Komenda zwraca applied/queued, audit event zawiera `decisions.action.brief.create`, a odczyt potwierdzający pokazuje zmianę wymaganą przed krokiem „Baseline”.","Odzyskanie kroku rekomendacja do decyzji propozycja dzia ania: `AI_ACTION_APPROVAL_FAILED` dla kroku 6: zachowaj niesekretne dane formularza i route `/app/decisions/brief-dzialania`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia rekomendacja do decyzji propozycja dzia ania: Checkpoint `E2E_90_15_06_propozycja-dzialania` zapisuje zakończony step_no=6, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `decisions.write` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Propozycja działania” obowiązuje domenowy warunek: operacja `decisions.action.brief.create` jest widoczna w audycie, fixture response `fixtures/api/decisions.action.brief.create.response.json` przechodzi walidację schema, a następna powierzchnia „Baseline” jest osiągalna wyłącznie zgodnie z procesem 90.15.","Asercja domenowa rekomendacja do decyzji propozycja dzia ania: Sprawdź operation kind `command`, capability `decisions.write`, schema request/response, expected event `e2e_90_15_06_decisions_action_brief_create`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `AI_ACTION_APPROVAL_FAILED` w kontrolowanym scenariuszu błędu.",E2E_90_15_06_propozycja-dzialania
90.15,Rekomendacja do decyzji,7,Baseline,07-centrum-dowodzenia/30-04-plan-vs-wynik.md,/app/command-center/plan-vs-wynik,"Na powierzchni „Baseline” użytkownik uruchamia `command-center.plan-performance.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",command-center.plan-performance.read,query,e2e_90_15_07_command_center_plan_performance_read,fixtures/e2e/90-15/07-baseline.json,Warunek domenowy rekomendacja do decyzji baseline: Aktor posiada `analytics.read`; fixture ładuje request `fixtures/api/command-center.plan-performance.read.request.json` i stan domeny wymagany dla kroku 7 procesu 90.15. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `CommandCenterPlanPerformanceReadResponse` ma operationId `command-center.plan-performance.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Baseline” bez zamiany null na zero.","Odzyskanie kroku rekomendacja do decyzji baseline: `AI_ACTION_APPROVAL_FAILED` dla kroku 7: zachowaj niesekretne dane formularza i route `/app/command-center/plan-vs-wynik`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia rekomendacja do decyzji baseline: Checkpoint `E2E_90_15_07_baseline` zapisuje zakończony step_no=7, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `analytics.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Baseline” obowiązuje domenowy warunek: operacja `command-center.plan-performance.read` jest widoczna w audycie, fixture response `fixtures/api/command-center.plan-performance.read.response.json` przechodzi walidację schema, a następna powierzchnia „Pomiar” jest osiągalna wyłącznie zgodnie z procesem 90.15.","Asercja domenowa rekomendacja do decyzji baseline: Sprawdź operation kind `query`, capability `analytics.read`, schema request/response, expected event `e2e_90_15_07_command_center_plan_performance_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `AI_ACTION_APPROVAL_FAILED` w kontrolowanym scenariuszu błędu.",E2E_90_15_07_baseline
90.15,Rekomendacja do decyzji,8,Pomiar,18-wsparcie-marketingowe-decyzje-dzialania/80-07-pomiar.md,/app/decisions/pomiar,"Na powierzchni „Pomiar” użytkownik uruchamia `decisions.measurement.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",decisions.measurement.read,query,e2e_90_15_08_decisions_measurement_read,fixtures/e2e/90-15/08-pomiar.json,Warunek domenowy rekomendacja do decyzji pomiar: Aktor posiada `decisions.read`; fixture ładuje request `fixtures/api/decisions.measurement.read.request.json` i stan domeny wymagany dla kroku 8 procesu 90.15. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `DecisionsMeasurementReadResponse` ma operationId `decisions.measurement.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Pomiar” bez zamiany null na zero.","Odzyskanie kroku rekomendacja do decyzji pomiar: `AI_ACTION_APPROVAL_FAILED` dla kroku 8: zachowaj niesekretne dane formularza i route `/app/decisions/pomiar`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia rekomendacja do decyzji pomiar: Checkpoint `E2E_90_15_08_pomiar` zapisuje zakończony step_no=8, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `decisions.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Pomiar” obowiązuje domenowy warunek: operacja `decisions.measurement.read` jest widoczna w audycie, fixture response `fixtures/api/decisions.measurement.read.response.json` przechodzi walidację schema, a następna powierzchnia „stan końcowy procesu” jest osiągalna wyłącznie zgodnie z procesem 90.15.","Asercja domenowa rekomendacja do decyzji pomiar: Sprawdź operation kind `query`, capability `decisions.read`, schema request/response, expected event `e2e_90_15_08_decisions_measurement_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `AI_ACTION_APPROVAL_FAILED` w kontrolowanym scenariuszu błędu.",E2E_90_15_08_pomiar
90.16,AI Action approval,1,Policy check,15-papa-asystent-i-laboratorium-ai/50-12-ai-action-approval.md,/app/papa/ai-action-approval,Na powierzchni „Policy check” użytkownik uruchamia `papa.ai.action.validate`. Formularz blokuje submit do czasu walidacji; mutacja przekazuje idempotency key i po powodzeniu blokuje ponowne kliknięcie.,papa.ai.action.validate,command,e2e_90_16_01_papa_ai_action_validate,fixtures/e2e/90-16/01-policy-check.json,Warunek domenowy ai action approval policy check: Aktor posiada `ai.write`; fixture ładuje request `fixtures/api/papa.ai.action.validate.request.json` i stan domeny wymagany dla kroku 1 procesu 90.16. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Komenda zwraca applied/queued, audit event zawiera `papa.ai.action.validate`, a odczyt potwierdzający pokazuje zmianę wymaganą przed krokiem „Dokładna operacja”.","Odzyskanie kroku ai action approval policy check: `SUBSCRIPTION_ACTIVATION_FAILED` dla kroku 1: zachowaj niesekretne dane formularza i route `/app/papa/ai-action-approval`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia ai action approval policy check: Checkpoint `E2E_90_16_01_policy-check` zapisuje zakończony step_no=1, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `ai.write` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Policy check” obowiązuje domenowy warunek: operacja `papa.ai.action.validate` jest widoczna w audycie, fixture response `fixtures/api/papa.ai.action.validate.response.json` przechodzi walidację schema, a następna powierzchnia „Dokładna operacja” jest osiągalna wyłącznie zgodnie z procesem 90.16.","Asercja domenowa ai action approval policy check: Sprawdź operation kind `command`, capability `ai.write`, schema request/response, expected event `e2e_90_16_01_papa_ai_action_validate`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `SUBSCRIPTION_ACTIVATION_FAILED` w kontrolowanym scenariuszu błędu.",E2E_90_16_01_policy-check
90.16,AI Action approval,2,Dokładna operacja,15-papa-asystent-i-laboratorium-ai/50-13-ai-actions.md,/app/papa/ai-actions,"Na powierzchni „Dokładna operacja” użytkownik uruchamia `papa.actions.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",papa.actions.read,query,e2e_90_16_02_papa_actions_read,fixtures/e2e/90-16/02-dok-adna-operacja.json,Warunek domenowy ai action approval dok adna operacja: Aktor posiada `ai.read`; fixture ładuje request `fixtures/api/papa.actions.read.request.json` i stan domeny wymagany dla kroku 2 procesu 90.16. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `PapaActionsReadResponse` ma operationId `papa.actions.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Dokładna operacja” bez zamiany null na zero.","Odzyskanie kroku ai action approval dok adna operacja: `SUBSCRIPTION_ACTIVATION_FAILED` dla kroku 2: zachowaj niesekretne dane formularza i route `/app/papa/ai-actions`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia ai action approval dok adna operacja: Checkpoint `E2E_90_16_02_dokladna-operacja` zapisuje zakończony step_no=2, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `ai.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Dokładna operacja” obowiązuje domenowy warunek: operacja `papa.actions.read` jest widoczna w audycie, fixture response `fixtures/api/papa.actions.read.response.json` przechodzi walidację schema, a następna powierzchnia „Cel” jest osiągalna wyłącznie zgodnie z procesem 90.16.","Asercja domenowa ai action approval dok adna operacja: Sprawdź operation kind `query`, capability `ai.read`, schema request/response, expected event `e2e_90_16_02_papa_actions_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `SUBSCRIPTION_ACTIVATION_FAILED` w kontrolowanym scenariuszu błędu.",E2E_90_16_02_dokladna-operacja
